id,DsRisk,Mean,DownSideRisk,ARZZ3,AUTM3,BBFI11B,BPNM4,BRCR11B,BRFS3,CESP6,CMIG3,CMIG4,COCE3,COCE5,CSMG3,ECOR3,EZTC3,FEXC11B,FFTL4,HGRE11,HGTX3,HTMX11B,IDVL4,JHSF3,KLBN4,KNRI11,LIGT3,MPXE3,PRSV11,RDCD3,RNEW11,SAPR4,SSBR3,STBP11,UOLL4,USIM3
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
21,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
14,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
1,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
13,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
26,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
15,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
12,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
2,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
24,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
9,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
21,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
14,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
1,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
13,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
26,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
15,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
12,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
2,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
24,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
17,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
9,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
28,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
18,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
21,0.042818,0.121702,0.042818,0.000000,0.066323,0.074730,0.000000,0.000000,0.071260,0.000000,0.000000,0.090685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.138406,0.000000,0.000000,0.000000,0.092688,0.000000,0.088181,0.060993,0.000000,0.000000,0.000000,0.093904,0.000000,0.000000,0.000000,0.025470,0.065429,0.131931
